,block,street_name,formatted,latitude,longitude,x,y,postal
667,535,JURONG WEST ST 52,535 JURONG WEST ST 52,1.34942131073209,103.71701184524,15056.3513325406,36837.9779604822,640535
668,536,JURONG WEST ST 52,536 JURONG WEST ST 52,1.34992094562962,103.716717859141,15023.6365455557,36893.2267165203,640536
669,456,JURONG WEST ST 41,456 JURONG WEST ST 41,1.35067572843469,103.720022392894,15391.3987829257,36976.6695243008,640456
670,484,JURONG WEST AVE 1,484 JURONG WEST AVE 1,1.34820888556575,103.726357754906,16096.4427321665,36703.8662150111,640484
671,491,JURONG WEST AVE 1,491 JURONG WEST AVE 1,1.34958656573247,103.72631531647,16091.7264960147,36856.2035241984,640491
672,481,JURONG WEST ST 41,481 JURONG WEST ST 41,1.34684614465939,103.725229988301,15970.9279415747,36553.1865622215,640481
673,217,BOON LAY AVE,217 BOON LAY AVE,1.34948623818175,103.711018394035,14389.3460967457,36845.1900340337,640217
674,219,BOON LAY AVE,219 BOON LAY AVE,1.34939577575499,103.710819595088,14367.2214416359,36835.1882512271,640219
675,220,BOON LAY AVE,220 BOON LAY AVE,1.33860405469845,103.706064622772,13837.9827195406,35641.9191215802,649846
676,515,JURONG WEST ST 52,515 JURONG WEST ST 52,1.34642397230739,103.720898095436,15488.8331175186,36506.5266189743,640515
677,448,JURONG WEST ST 42,448 JURONG WEST ST 42,1.35263257879691,103.719400998152,15322.2545403857,37193.0517077371,640448
678,446,JURONG WEST ST 42,446 JURONG WEST ST 42,1.35221571310532,103.719555604477,15339.458347775,37146.9559294395,640446
679,447,JURONG WEST ST 42,447 JURONG WEST ST 42,1.35248124739534,103.720399429592,15433.3680967363,37176.3130284548,640447
680,554,JURONG WEST ST 42,554 JURONG WEST ST 42,1.35323480092319,103.71786608982,15151.4394443762,37259.6505641863,640554
681,433,JURONG WEST ST 42,433 JURONG WEST ST 42,1.3527798445309,103.722858578257,15707.0455453945,37209.3178432602,640433
682,442,JURONG WEST AVE 1,442 JURONG WEST AVE 1,1.35151847519437,103.719496480131,15332.8748494405,37069.8590768576,640442
683,450,JURONG WEST ST 42,450 JURONG WEST ST 42,1.35163889174202,103.717524141693,15113.3760019885,37083.1845264211,640450
684,455,JURONG WEST ST 42,455 JURONG WEST ST 42,1.35106550496497,103.718527803659,15225.0694929063,37019.7769142985,640455
685,402,JURONG WEST ST 42,402 JURONG WEST ST 42,1.35339365971468,103.722445654654,15661.0948415427,37277.1926162932,640402
686,431,JURONG WEST AVE 1,431 JURONG WEST AVE 1,1.35230306526458,103.72463219774,15904.4273047335,37156.589017937,640431
687,543,JURONG WEST ST 42,543 JURONG WEST ST 42,1.35186325238554,103.715798646003,14921.348588434,37108.002456991,640543
688,545,JURONG WEST ST 42,545 JURONG WEST ST 42,1.35229053905004,103.715246438458,14859.8962880606,37155.2527167238,640545
689,550,JURONG WEST ST 42,550 JURONG WEST ST 42,1.35280491257393,103.716740537175,15026.1756661739,37212.1215968598,640550
690,551,JURONG WEST ST 42,551 JURONG WEST ST 42,1.35237770099493,103.716921171248,15046.2759682648,37164.8816585075,640551
691,463,JURONG WEST ST 41,463 JURONG WEST ST 41,1.35057698710493,103.723241115887,15749.6066890908,36965.7347308956,640463
692,458,JURONG WEST ST 41,458 JURONG WEST ST 41,1.35021069322065,103.720031948834,15392.4598573633,36925.2481548022,640458
693,415,JURONG WEST ST 42,415 JURONG WEST ST 42,1.35282431865817,103.724982266808,15943.3886771258,37214.2249190472,640415
694,416,JURONG WEST ST 42,416 JURONG WEST ST 42,1.35242591430816,103.725924618185,16048.2599461218,37170.1666603405,640416
695,436,JURONG WEST AVE 1,436 JURONG WEST AVE 1,1.35208689545167,103.722864957524,15707.7520001354,37132.6948964987,640436
696,444,JURONG WEST AVE 1,444 JURONG WEST AVE 1,1.35195380808937,103.719396655601,15321.7677404042,37117.9965819977,640444
697,452,JURONG WEST ST 42,452 JURONG WEST ST 42,1.35158269235001,103.718516174409,15223.77798831,37076.9650308583,640452
698,539,JURONG WEST AVE 1,539 JURONG WEST AVE 1,1.35087571532422,103.716353293406,14983.0694566267,36998.8024425711,640539
699,547,JURONG WEST ST 42,547 JURONG WEST ST 42,1.35298202689802,103.714914008213,14822.9042112241,37231.7158787977,640547
700,559,JURONG WEST ST 42,559 JURONG WEST ST 42,1.35457631683511,103.718900605151,15266.5764935343,37407.9833888598,640559
701,198,BOON LAY DR,198 BOON LAY DR,1.3444211304079,103.714343745983,14759.3940814417,36285.096734697,640198
702,203,BOON LAY DR,203 BOON LAY DR,1.34413570974204,103.715657464606,14905.5953741642,36253.5292253681,640203
703,205,BOON LAY DR,205 BOON LAY DR,1.34485415589358,103.71571623191,14912.13937278,36332.971180791,640205
704,407,JURONG WEST ST 42,407 JURONG WEST ST 42,1.35489444765725,103.721256064307,15528.7143642046,37443.148490198,640407
705,558,JURONG WEST ST 42,558 JURONG WEST ST 42,1.35419821230377,103.717344057356,15093.3481311826,37366.1826677173,640558
706,469,JURONG WEST ST 41,469 JURONG WEST ST 41,1.34849441236314,103.721245210516,15527.4738006238,36735.4639620576,640469
707,9,JLN BATU,9 JLN BATU,1.30283219012693,103.882979059119,33526.7604866931,31686.1369437836,431009
708,2,ST. GEORGE'S RD,2 ST. GEORGE'S RD,1.3234256745592,103.860686612229,31045.7883883007,33963.2209375948,322002
709,468,NTH BRIDGE RD,468 NTH BRIDGE RD,1.30539150676389,103.863222183958,31327.9960509343,31969.0983397476,190468
710,801,FRENCH RD,801 FRENCH RD,1.30736241836646,103.860472435164,31021.9719345085,32187.028155461,200801
711,1,BEACH RD,1 BEACH RD,1.3036713506088,103.864478660925,31467.8327433812,31778.8939971216,190001
712,2,BEACH RD,2 BEACH RD,1.30403300585898,103.864928408355,31517.8850314394,31818.8846020326,190002
713,97,WHAMPOA DR,97 WHAMPOA DR,1.32128020862279,103.854938084831,30406.0368082598,33725.9799969308,320097
714,12,UPP BOON KENG RD,12 UPP BOON KENG RD,1.31423066306718,103.870061147604,32089.0955493199,32946.4970570263,380012
715,20,UPP BOON KENG RD,20 UPP BOON KENG RD,1.31526353935876,103.870688914288,32158.9582629884,33060.7082690988,381014
716,24,BENDEMEER RD,24 BENDEMEER RD,1.31862347782977,103.862324355167,31228.0590081075,33432.2206793837,330024
717,26,BENDEMEER RD,26 BENDEMEER RD,1.3183075369852,103.86292186863,31294.5568300271,33397.2863411512,330026
718,28,BENDEMEER RD,28 BENDEMEER RD,1.31869832503738,103.863232193576,31329.0924481088,33440.4980951585,330028
719,34,WHAMPOA WEST,34 WHAMPOA WEST,1.32050169556608,103.863341271367,31341.2293344876,33639.9057209138,330034
720,45,BENDEMEER RD,45 BENDEMEER RD,1.3223875270991,103.866126107239,31651.1513618566,33848.4352391921,330045
721,77,LOR LIMAU,77 LOR LIMAU,1.32504567583472,103.854762707954,30386.5155024296,34142.3458966576,320077
722,75,WHAMPOA DR,75 WHAMPOA DR,1.32441875533381,103.858185074994,30767.3911924046,34073.0277948193,320075
723,85,WHAMPOA DR,85 WHAMPOA DR,1.32278920327274,103.856444472629,30573.6813027067,33892.8384015728,320085
724,82,WHAMPOA DR,82 WHAMPOA DR,1.32387379240679,103.856482753763,30577.940492304,34012.7667514812,320082
725,11,UPP BOON KENG RD,11 UPP BOON KENG RD,1.31423937033551,103.870914031459,32184.0133432103,32947.4612739161,380011
726,98,WHAMPOA DR,98 WHAMPOA DR,1.32158068709129,103.854150953187,30318.4365718449,33759.2046178337,320098
727,65,KALLANG BAHRU,65 KALLANG BAHRU,1.31969547154613,103.868364964604,31900.3181302482,33550.7649046648,330065
728,68,GEYLANG BAHRU,68 GEYLANG BAHRU,1.32195385488883,103.869843391813,32064.8488966748,33800.4877564535,330068
729,16,UPP BOON KENG RD,16 UPP BOON KENG RD,1.31543175817283,103.871651573593,32266.0926993955,33079.3106692117,380016
730,94,GEYLANG BAHRU,94 GEYLANG BAHRU,1.32265301195608,103.87130995354,32228.0614924105,33877.7994209155,330094
731,95,GEYLANG BAHRU,95 GEYLANG BAHRU,1.32300949333249,103.871104763913,32205.2253278075,33917.2169620898,330095
732,49,DORSET RD,49 DORSET RD,1.3129579815118,103.850158739219,29874.1491835695,32805.7467254922,210049
733,46,OWEN RD,46 OWEN RD,1.31514019805556,103.850798372212,29945.3325499045,33047.0455131251,210046
734,14,KG ARANG RD,14 KG ARANG RD,1.30016459105,103.884228450233,33665.8123605903,31391.1702363659,431014
735,20,ST. GEORGE'S RD,20 ST. GEORGE'S RD,1.3247396755322,103.862860231376,31287.6887521092,34108.5192152914,321020
736,44,BENDEMEER RD,44 BENDEMEER RD,1.32226013692281,103.86662310263,31706.4621975301,33834.3498210926,330044
737,28,JLN BAHAGIA,28 JLN BAHAGIA,1.32577955574857,103.858806901306,30836.5926717017,34223.4988406654,320028
738,38,JLN BAHAGIA,38 JLN BAHAGIA,1.32690591898182,103.856486649121,30578.3708727639,34348.0437845234,320038
739,69,MOULMEIN RD,69 MOULMEIN RD,1.31895176233165,103.850517972593,29914.1238675211,33468.5085110422,300069
740,84,WHAMPOA DR,84 WHAMPOA DR,1.32319022987198,103.857027960797,30638.6172966668,33937.1824808493,320084
741,83,WHAMPOA DR,83 WHAMPOA DR,1.32357483276513,103.857034858444,30639.384529518,33979.7099060118,320083
742,101,WHAMPOA DR,101 WHAMPOA DR,1.32041710187602,103.853813946402,30280.9321185797,33630.5410186276,323101
743,107,TOWNER RD,107 TOWNER RD,1.31979508625986,103.860435814245,31017.8814586531,33561.7687696088,321107
744,103,JLN RAJAH,103 JLN RAJAH,1.32734143333539,103.852780650365,30165.9304581136,34396.197180355,321103
745,101,JLN RAJAH,101 JLN RAJAH,1.32871478392959,103.850545321033,29917.1599884322,34548.0534102079,321101
746,52,KENT RD,52 KENT RD,1.28059687612758,103.790460040807,23230.1925191171,29227.4561257511,118168
747,23,ST. GEORGE'S RD,23 ST. GEORGE'S RD,1.32499291341079,103.863049863163,31308.7925286647,34136.5212166756,320023
748,103,AH HOOD RD,103 AH HOOD RD,1.32796267483785,103.844826964123,29280.7657936811,34464.8853449151,320103
749,807,KING GEORGE'S AVE,807 KING GEORGE'S AVE,1.30928836905115,103.861442474883,31129.9259673785,32399.9910858497,200807
750,104,JLN RAJAH,104 JLN RAJAH,1.32780496961457,103.853262284564,30219.5310316347,34447.4530747849,321104
751,39,UPP BOON KENG RD,39 UPP BOON KENG RD,1.3187235805299,103.874226522075,32552.6537153237,33443.3081142306,380039
752,461,CRAWFORD LANE,461 CRAWFORD LANE,1.30510417415071,103.860869351858,31066.1478145998,31937.3235855345,190461
753,56,GEYLANG BAHRU,56 GEYLANG BAHRU,1.32364514773996,103.868295292623,31892.5581759233,33987.4997953735,330056
754,54,GEYLANG BAHRU,54 GEYLANG BAHRU,1.32388371941336,103.867864793507,31844.6475595888,34013.8791604191,330054
755,53,GEYLANG BAHRU,53 GEYLANG BAHRU,1.32432231336421,103.868159565036,31877.4520003414,34062.3770967089,330053
756,12,NTH BRIDGE RD,12 NTH BRIDGE RD,1.30431042727382,103.862781478293,31278.9509603018,31849.557541104,190012
757,35,MARINE CRES,35 MARINE CRES,1.30337040429401,103.912521922537,36814.6127720596,31745.7339983638,440035
758,66,MARINE DR,66 MARINE DR,1.30391193028103,103.909740471499,36505.0605286472,31805.603646405,440066
759,67,MARINE DR,67 MARINE DR,1.30445743674353,103.909602924396,36489.7509522159,31865.9225318599,440067
760,4,MARINE TER,4 MARINE TER,1.30509642100259,103.917733747552,37394.6355712553,31936.6070818231,440004
761,19,MARINE TER,19 MARINE TER,1.30452210196584,103.915054010998,37096.4072767161,31873.0919275545,440019
762,32,MARINE CRES,32 MARINE CRES,1.303178277126,103.911806642809,36735.0092461379,31724.4870542455,440032
763,31,MARINE CRES,31 MARINE CRES,1.30370556638513,103.911444787591,36694.7362106713,31782.7907881495,440031
764,30,MARINE CRES,30 MARINE CRES,1.30422279476766,103.911164021354,36663.4876956213,31839.9823249914,440030
765,7,MARINE TER,7 MARINE TER,1.30409794254107,103.917275409766,37343.6304168012,31826.1986484211,440007
766,62,MARINE DR,62 MARINE DR,1.30267023304987,103.909040353592,36427.1478631012,31668.3006868754,440062
767,55,MARINE TER,55 MARINE TER,1.30542368483748,103.914004754803,36979.6313675791,31972.7806518432,440055
768,43,MARINE CRES,43 MARINE CRES,1.3055188809192,103.913021967404,36870.255738318,31983.3034677226,440043
769,73,MARINE DR,73 MARINE DR,1.30380541604563,103.908362369014,36351.6905363929,31793.8212283831,440073
770,72,MARINE DR,72 MARINE DR,1.30428356986834,103.908364873073,36351.9676397843,31846.6930699293,440072
771,71,MARINE DR,71 MARINE DR,1.30452764484152,103.908943951039,36416.4129594602,31873.6835758332,440071
772,78,MARINE DR,78 MARINE DR,1.30155231275164,103.908408095825,36356.7869384196,31544.6846069023,440078
773,3,MARINE TER,3 MARINE TER,1.30410606657184,103.917733367516,37394.5969493082,31827.0986669175,440003
774,12,MARINE TER,12 MARINE TER,1.30460708550376,103.915739855584,37172.7352619749,31882.4914682899,440012
775,13,MARINE TER,13 MARINE TER,1.30404168480361,103.915575511946,37154.4473462133,31819.9717069343,440013
776,14,MARINE TER,14 MARINE TER,1.30347617922703,103.915411740341,37136.2230840204,31757.4403529428,440014
777,82,C'WEALTH CL,82 C'WEALTH CL,1.30422050058916,103.800400186159,24336.4840247743,31839.6187157016,140082
778,83,C'WEALTH CL,83 C'WEALTH CL,1.30467866112528,103.800423584746,24339.0887361132,31890.2797231805,140083
779,63,C'WEALTH DR,63 C'WEALTH DR,1.29882088823232,103.797091199831,23968.2154948404,31242.5623362567,140063
780,66,C'WEALTH DR,66 C'WEALTH DR,1.29911685240757,103.796583831778,23911.7504198765,31275.289351508,140066
781,53,TANGLIN HALT RD,53 TANGLIN HALT RD,1.29965100087736,103.798031741959,24072.8907483742,31334.3504508995,141017
782,54,TANGLIN HALT RD,54 TANGLIN HALT RD,1.29965100087736,103.798031741959,24072.8907483742,31334.3504508995,141017
783,111,C'WEALTH CRES,111 C'WEALTH CRES,1.30635203323967,103.79846623315,24121.2559898244,32075.3155654445,140111
784,55,C'WEALTH DR,55 C'WEALTH DR,1.29705265098724,103.797078117356,23966.7567293653,31047.0397575516,141055
785,43,TANGLIN HALT RD,43 TANGLIN HALT RD,1.29871092283081,103.798579967767,24133.9019534215,31230.4005998634,142043
786,38,TANGLIN HALT RD,38 TANGLIN HALT RD,1.29750810337269,103.798722843014,24149.8008777648,31097.3987813573,140038
787,33,TANGLIN HALT RD,33 TANGLIN HALT RD,1.29656744545058,103.798378639997,24111.4926884603,30993.3861847911,142033
788,36,TANGLIN HALT RD,36 TANGLIN HALT RD,1.2972924543604,103.79822869754,24094.8065241287,31073.5541783404,141036
789,26,TANGLIN HALT RD,26 TANGLIN HALT RD,1.29810641144417,103.799781003593,24267.5656721964,31163.5550290793,141026
790,31,TANGLIN HALT RD,31 TANGLIN HALT RD,1.29936191629581,103.799471412664,24233.1128067831,31302.3827685565,141031
791,58,C'WEALTH DR,58 C'WEALTH DR,1.29776969323291,103.797090140513,23968.0959363049,31126.3265895583,140058
792,2,DOVER RD,2 DOVER RD,1.30310343884227,103.782905027596,22389.4300484909,31716.1319708247,130002
793,3,DOVER RD,3 DOVER RD,1.30373592079542,103.782443789544,22338.09984616,31786.0696280207,130003
794,96,MARGARET DR,96 MARGARET DR,1.29539368450255,103.812976182751,25736.0695988005,30863.5799994674,149310
795,6,GHIM MOH RD,6 GHIM MOH RD,1.31228409003273,103.78840388918,23001.421649945,32731.2698695809,270006
796,5,GHIM MOH RD,5 GHIM MOH RD,1.31269310627626,103.788308828224,22990.8430804396,32776.496987015,270005
797,4,GHIM MOH RD,4 GHIM MOH RD,1.31319369617182,103.788192237043,22977.8685881477,32831.8498951849,270004
798,3,GHIM MOH RD,3 GHIM MOH RD,1.31199891286265,103.787189701148,22866.2934450451,32699.7388937064,270003
799,2,GHIM MOH RD,2 GHIM MOH RD,1.31237872986354,103.786971451599,22842.0051133875,32741.737567462,270002
800,1,GHIM MOH RD,1 GHIM MOH RD,1.31287975684307,103.786855017635,22829.0481462572,32797.1388136018,270001
801,21,DOVER CRES,21 DOVER CRES,1.30703602610859,103.784633269754,22581.7761536464,32150.9735991526,130021
802,24,DOVER CRES,24 DOVER CRES,1.30406012764311,103.782637200936,22359.625497872,31821.9183317721,130005
803,21,GHIM MOH RD,21 GHIM MOH RD,1.31010302594118,103.788545950724,23017.2274397025,32490.0986614991,270021
804,19,GHIM MOH RD,19 GHIM MOH RD,1.31143852315951,103.788298892377,22989.7348182155,32637.7716138586,270019
805,164,STIRLING RD,164 STIRLING RD,1.29151824833554,103.802513058468,24571.6102927551,30435.0659536719,140164
806,171,STIRLING RD,171 STIRLING RD,1.29073246202285,103.803846934678,24720.0582568375,30348.1759857628,140171
807,173,STIRLING RD,173 STIRLING RD,1.29205481713546,103.805546433928,24909.1995878769,30494.3930783719,148960
808,172,STIRLING RD,172 STIRLING RD,1.29205481713546,103.805546433928,24909.1995878769,30494.3930783719,148960
809,160,MEI LING ST,160 MEI LING ST,1.29209690708572,103.804229821165,24762.6719760215,30499.0488088243,140160
810,161,MEI LING ST,161 MEI LING ST,1.29154391563021,103.803508038366,24682.3430476021,30437.9027901776,140161
811,4,HOLLAND CL,4 HOLLAND CL,1.30796826360553,103.795646462312,23807.4441935997,32254.0345703103,271004
812,6,HOLLAND CL,6 HOLLAND CL,1.30711568626095,103.795264617136,23764.946945617,32159.761575276,271006
813,8,HOLLAND AVE,8 HOLLAND AVE,1.30651406379174,103.794222994827,23649.0229894184,32093.2390244138,271008
814,9,HOLLAND AVE,9 HOLLAND AVE,1.3075559256341,103.794443576453,23673.5734720835,32208.442390725,272009
815,2,HOLLAND AVE,2 HOLLAND AVE,1.30934498335733,103.795559353753,23797.7521128021,32406.2653361931,271002
816,12,HOLLAND AVE,12 HOLLAND AVE,1.30935284651406,103.794873297267,23721.4004579792,32407.1359644774,272012
817,11,HOLLAND DR,11 HOLLAND DR,1.31419089884465,103.782719704956,22368.8300522566,32942.1271471456,278859
818,13,HOLLAND DR,13 HOLLAND DR,1.30936039548607,103.793205067682,23535.7421243628,32407.9736006577,271013
819,16,HOLLAND DR,16 HOLLAND DR,1.31760455676079,103.782221041467,22313.3413013751,33319.5931790229,277354
820,42,HOLLAND DR,42 HOLLAND DR,1.30790383303654,103.792961440964,23508.6261576656,32246.914814109,270042
821,24,TANGLIN HALT RD,24 TANGLIN HALT RD,1.29767708730608,103.799636799806,24251.5164370462,31116.0827839542,140024
822,60,C'WEALTH DR,60 C'WEALTH DR,1.29825219188502,103.797090121677,23968.0946045136,31179.6788142733,140060
823,88,C'WEALTH CL,88 C'WEALTH CL,1.30488634425758,103.79918156237,24200.8633295111,31913.2461006492,140088
824,86,C'WEALTH CL,86 C'WEALTH CL,1.30438425657259,103.79934984603,24219.5910088085,31857.7275660727,140086
825,52,TANGLIN HALT RD,52 TANGLIN HALT RD,1.29965100087736,103.798031741959,24072.8907483742,31334.3504508995,141017
826,89,C'WEALTH DR,89 C'WEALTH DR,1.30537797355378,103.799323866169,24216.7011730634,31967.6077323537,140089
827,93,C'WEALTH DR,93 C'WEALTH DR,1.30525193756004,103.800073029624,24300.0759989517,31953.6702036243,140093
828,59,C'WEALTH DR,59 C'WEALTH DR,1.29801124613722,103.797090699239,23968.1585002271,31153.0362691097,140059
829,65,C'WEALTH DR,65 C'WEALTH DR,1.29959485848543,103.796748250051,23930.0494742561,31328.1445456631,140065
830,74,C'WEALTH DR,74 C'WEALTH DR,1.30052480912242,103.796332727375,23883.8070173087,31430.9743904974,140074
831,77,C'WEALTH DR,77 C'WEALTH DR,1.24147032344329,103.834990919203,28186.1205909234,24901.0050155725,098179
832,79,C'WEALTH DR,79 C'WEALTH DR,1.36223889404183,103.860435171427,31017.7579652797,38254.9884192515,559482
833,78,C'WEALTH DR,78 C'WEALTH DR,1.3629906586425,103.860952295492,31075.3068459369,38338.1153806206,559581
834,113,C'WEALTH CRES,113 C'WEALTH CRES,1.30674648149908,103.797955728951,24064.4421974197,32118.9324261453,140113
835,25,TANGLIN HALT RD,25 TANGLIN HALT RD,1.29789665122029,103.799696530747,24258.164285114,31140.3609455694,140025
836,28,TANGLIN HALT RD,28 TANGLIN HALT RD,1.29854325684414,103.799897877481,24280.5733381994,31211.8589778617,140028
837,98,C'WEALTH CRES,98 C'WEALTH CRES,1.30682219078482,103.801447113437,24453.001112381,32127.2987692561,140098
838,99,C'WEALTH CRES,99 C'WEALTH CRES,1.30743412917943,103.801143772389,24419.2429274619,32194.9642089158,140099
839,102,C'WEALTH CRES,102 C'WEALTH CRES,1.30782464878023,103.800629787177,24362.0417048652,32238.1466029771,140102
840,101,C'WEALTH CRES,101 C'WEALTH CRES,1.30805159231327,103.800842814413,24385.7499808837,32263.2405472901,140101
841,32,TANGLIN HALT RD,32 TANGLIN HALT RD,1.29962052462035,103.799386404296,24223.6525182035,31330.9784764424,142032
842,71,C'WEALTH DR,71 C'WEALTH DR,1.29984826214094,103.796977280309,23955.5389000438,31356.1642538179,140071
843,35,TANGLIN HALT RD,35 TANGLIN HALT RD,1.29704971782507,103.79822773294,24094.6988003748,31046.7136200275,141035
844,23,DOVER CRES,23 DOVER CRES,1.30743646519275,103.78362947863,22470.0643505976,32195.2542972714,130023
845,36,DOVER RD,36 DOVER RD,1.3025299473495,103.783271662459,22430.2319261692,31652.7173970658,130001
846,7,GHIM MOH RD,7 GHIM MOH RD,1.31128823600903,103.787230603612,22870.8440547893,32621.1557923201,270007
847,12,DOVER CL EAST,12 DOVER CL EAST,1.30499200291151,103.785807493097,22712.4520894811,31924.9534540717,130012
848,13,DOVER CL EAST,13 DOVER CL EAST,1.30537011229366,103.786079519406,22742.7269137623,31966.7622870337,130013
849,14,DOVER CL EAST,14 DOVER CL EAST,1.30556381153272,103.785595231093,22688.8304706998,31988.1815770511,130014
850,20,HOLLAND DR,20 HOLLAND DR,1.31049160423204,103.79225696682,23430.2294162549,32533.0585858803,271020
851,5,SELETAR WEST FARMWAY 6,5 SELETAR WEST FARMWAY 6,1.39792711996528,103.867213748383,31772.0777682597,42201.2213811316,798038
852,5,LOR LEW LIAN,5 LOR LEW LIAN,1.35003202767253,103.876841832334,32843.6509885527,36905.2417742647,530005
853,108,SERANGOON NTH AVE 1,108 SERANGOON NTH AVE 1,1.36990140336943,103.87120683593,32216.50438926,39102.2860199735,550108
854,105,SERANGOON NTH AVE 1,105 SERANGOON NTH AVE 1,1.37024745860601,103.870225980491,32107.3464473374,39140.5493521262,550105
855,305,SERANGOON AVE 2,305 SERANGOON AVE 2,1.35384811106518,103.866961802929,31744.1083049579,37327.1874254514,550305
856,102,SERANGOON NTH AVE 1,102 SERANGOON NTH AVE 1,1.37084327297737,103.871153606719,32210.5789774274,39206.4330971912,550102
857,115,SERANGOON NTH AVE 1,115 SERANGOON NTH AVE 1,1.3681312354317,103.870576991283,32146.4133339217,38906.5487201903,550115
858,227,SERANGOON AVE 4,227 SERANGOON AVE 4,1.35647098065068,103.871126764494,32207.6167103965,37617.217848476,550227
859,221,SERANGOON AVE 4,221 SERANGOON AVE 4,1.3591460613704,103.871810901097,32283.748559122,37913.0158963352,550221
860,210,SERANGOON CTRL,210 SERANGOON CTRL,1.35492978202648,103.873639912916,32487.3041396346,37446.8044388797,550210
861,6,LOR LEW LIAN,6 LOR LEW LIAN,1.34943810795905,103.877326449296,32897.5846309671,36839.5701169614,531006
862,109,SERANGOON NTH AVE 1,109 SERANGOON NTH AVE 1,1.36943351823831,103.870511407041,32139.1123633012,39050.5484408494,550109
863,218,SERANGOON AVE 4,218 SERANGOON AVE 4,1.35801075096415,103.872138225755,32320.1780146761,37787.479615476,550218
864,120,SERANGOON NTH AVE 1,120 SERANGOON NTH AVE 1,1.36726629285153,103.871070695868,32201.3582296716,38810.9086111374,550120
865,126,SERANGOON NTH AVE 1,126 SERANGOON NTH AVE 1,1.36605821730761,103.871874850688,32290.8531813314,38677.3271607421,550126
866,315,SERANGOON AVE 2,315 SERANGOON AVE 2,1.35293445761679,103.865970806633,31633.8230319824,37226.1587677915,550315
867,116,SERANGOON NTH AVE 1,116 SERANGOON NTH AVE 1,1.3684875699447,103.871588685744,32259.0021517975,38945.952156486,550116
868,114,SERANGOON NTH AVE 1,114 SERANGOON NTH AVE 1,1.3688522558684,103.871488888571,32247.8952849051,38986.2771015447,550114
869,117,SERANGOON NTH AVE 1,117 SERANGOON NTH AVE 1,1.3679757504585,103.870862723896,32178.2122117188,38889.3564751726,550117
870,212,SERANGOON AVE 4,212 SERANGOON AVE 4,1.35680090852309,103.873051105555,32421.7731981874,37653.7030273899,550212
871,213,SERANGOON AVE 4,213 SERANGOON AVE 4,1.35717269116489,103.873093293448,32426.467550586,37694.8129423391,550213
872,119,SERANGOON NTH AVE 1,119 SERANGOON NTH AVE 1,1.36748142862257,103.871491752337,32248.2163979439,38834.6979750842,550119
873,316,SERANGOON AVE 2,316 SERANGOON AVE 2,1.35301133658634,103.86647177389,31689.574902446,37234.6604087912,550316
874,102,TAMPINES ST 11,102 TAMPINES ST 11,1.34671616267656,103.945521388285,40486.9406095082,36538.8343318477,521102
875,113,TAMPINES ST 11,113 TAMPINES ST 11,1.34647851722058,103.946176771298,40559.8788530035,36512.5600269735,521113
876,112,TAMPINES ST 11,112 TAMPINES ST 11,1.34629813577257,103.947509805595,40708.2320782961,36492.6212348435,521112
877,209,TAMPINES ST 21,209 TAMPINES ST 21,1.35191743647505,103.952832223103,41300.5291502494,37114.0045376252,520209
878,267,TAMPINES ST 21,267 TAMPINES ST 21,1.35077278806368,103.9492592317,40902.9007366458,36987.4156270958,520267
879,269,TAMPINES ST 21,269 TAMPINES ST 21,1.35074543601676,103.948024392634,40765.4768867893,36984.3846517429,520269
880,202,TAMPINES ST 21,202 TAMPINES ST 21,1.35290528862856,103.952539174975,41267.9107667925,37223.2348200288,520202
881,138,TAMPINES ST 11,138 TAMPINES ST 11,1.3455045062724,103.945588355383,40494.3994882004,36404.8556444328,521138
882,924,TAMPINES ST 91,924 TAMPINES ST 91,1.34679100571296,103.940776965834,39958.9374870444,36547.0863225162,520924
883,925,TAMPINES ST 91,925 TAMPINES ST 91,1.34642313830126,103.940969858247,39980.406113876,36506.410299113,520925
884,817,TAMPINES ST 81,817 TAMPINES ST 81,1.34763507689117,103.936695602239,39504.7221093066,36640.39991327,520817
885,818,TAMPINES ST 81,818 TAMPINES ST 81,1.34797229492491,103.93683820272,39520.5904024504,36677.6884952746,520818
886,808,TAMPINES AVE 4,808 TAMPINES AVE 4,1.34649483830586,103.936047649782,39432.6173855476,36514.3149041329,520808
887,809,TAMPINES AVE 4,809 TAMPINES AVE 4,1.3461209211382,103.936473342998,39479.9941654531,36472.9709874019,520809
888,111,TAMPINES ST 11,111 TAMPINES ST 11,1.34691471378463,103.947416464642,40697.8410492186,36560.798929859,521111
889,110,TAMPINES ST 11,110 TAMPINES ST 11,1.34694662248116,103.949306963291,40908.2328959974,36564.3371663522,521110
890,285,TAMPINES ST 22,285 TAMPINES ST 22,1.35001074194263,103.952816059954,41298.7407361632,36903.1714441795,520285
891,287,TAMPINES ST 22,287 TAMPINES ST 22,1.349174345716,103.954250054814,41458.3332507778,36810.6947026402,520287
892,274,TAMPINES ST 22,274 TAMPINES ST 22,1.34829994079049,103.95005945995,40991.970453403,36713.9844992887,520274
893,291,TAMPINES ST 22,291 TAMPINES ST 22,1.35002249802552,103.95518196801,41562.0403223168,36904.4844390452,520291
894,293,TAMPINES ST 22,293 TAMPINES ST 22,1.35039108059223,103.954901592901,41530.8356050393,36945.2389473282,520293
895,244,TAMPINES ST 21,244 TAMPINES ST 21,1.35380840642139,103.947114964145,40664.2516385755,37323.0681950115,521244
